2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",18-24,48,0,48
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",25-29,108,0,108
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",30-34,103,0,103
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",35-39,111,0,111
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",40-44,171,0,171
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",45-49,156,0,156
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",50-54,128,0,128
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",55-59,96,0,96
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",60-64,85,0,85
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",65-69,79,0,79
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",70-74,48,0,48
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",75-79,19,0,19
2020-12-27,Comirnaty,CZ010,"Hlavní město Praha",80+,24,0,24
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",18-24,58,0,58
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",25-29,109,0,109
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",30-34,122,0,122
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",35-39,112,0,112
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",40-44,167,0,167
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",45-49,184,0,184
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",50-54,134,0,134
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",55-59,111,0,111
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",60-64,108,0,108
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",65-69,96,0,96
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",70-74,67,0,67
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",75-79,17,0,17
2020-12-28,Comirnaty,CZ010,"Hlavní město Praha",80+,36,0,36
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",18-24,44,0,44
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",25-29,114,0,114
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",30-34,123,0,123
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",35-39,128,0,128
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",40-44,141,0,141
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",45-49,177,0,177
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",50-54,150,0,150
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",55-59,141,0,141
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",60-64,103,0,103
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",65-69,89,0,89
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",70-74,68,0,68
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",75-79,27,0,27
2020-12-29,Comirnaty,CZ010,"Hlavní město Praha",80+,43,0,43
2020-12-30,Comirnaty,CZ010,"Hlavní město Praha",18-24,64,0,64
2020-12-30,Comirnaty,CZ010,"Hlavní město Praha",25-29,135,0,135
2020-12-30,Comirnaty,CZ010,"Hlavní město Praha",30-34,112,0,112
2020-12-30,Comirnaty,CZ010,"Hlavní město Praha",35-39,114,0,114
