2020-12-31,Comirnaty,CZ063,"Kraj Vysočina",30-34,1,0,1
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",25-29,2,0,2
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",30-34,2,0,2
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",35-39,2,0,2
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",40-44,7,0,7
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",45-49,1,0,1
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",50-54,2,0,2
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",55-59,4,0,4
2021-01-01,Comirnaty,CZ063,"Kraj Vysočina",60-64,4,0,4
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",18-24,2,0,2
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",25-29,7,0,7
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",30-34,7,0,7
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",35-39,13,0,13
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",40-44,25,0,25
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",45-49,20,0,20
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",50-54,14,0,14
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",55-59,13,0,13
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",60-64,7,0,7
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",65-69,3,0,3
2021-01-02,Comirnaty,CZ063,"Kraj Vysočina",70-74,2,0,2
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",18-24,4,0,4
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",25-29,9,0,9
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",30-34,11,0,11
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",35-39,17,0,17
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",40-44,19,0,19
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",45-49,13,0,13
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",50-54,22,0,22
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",55-59,14,0,14
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",60-64,6,0,6
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",65-69,4,0,4
2021-01-03,Comirnaty,CZ063,"Kraj Vysočina",70-74,1,0,1
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",18-24,8,0,8
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",25-29,20,0,20
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",30-34,11,0,11
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",35-39,16,0,16
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",40-44,28,0,28
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",45-49,46,0,46
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",50-54,27,0,27
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",55-59,24,0,24
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",60-64,16,0,16
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",65-69,10,0,10
2021-01-04,Comirnaty,CZ063,"Kraj Vysočina",70-74,2,0,2
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",18-24,1,0,1
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",25-29,9,0,9
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",30-34,14,0,14
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",35-39,16,0,16
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",40-44,29,0,29
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",45-49,32,0,32
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",50-54,20,0,20
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",55-59,16,0,16
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",60-64,9,0,9
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",65-69,6,0,6
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",70-74,2,0,2
2021-01-05,Comirnaty,CZ063,"Kraj Vysočina",80+,1,0,1
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",18-24,2,0,2
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",25-29,31,0,31
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",30-34,18,0,18
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",35-39,38,0,38
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",40-44,52,0,52
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",45-49,69,0,69
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",50-54,58,0,58
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",55-59,59,0,59
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",60-64,28,0,28
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",65-69,10,0,10
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",70-74,7,0,7
2021-01-06,Comirnaty,CZ063,"Kraj Vysočina",80+,1,0,1
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",0-17,1,0,1
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",18-24,10,0,10
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",25-29,28,0,28
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",30-34,25,0,25
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",35-39,38,0,38
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",40-44,57,0,57
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",45-49,81,0,81
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",50-54,44,0,44
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",55-59,37,0,37
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",60-64,26,0,26
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",65-69,16,0,16
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",70-74,6,0,6
2021-01-07,Comirnaty,CZ063,"Kraj Vysočina",75-79,2,0,2
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",18-24,9,0,9
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",25-29,32,0,32
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",30-34,23,0,23
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",35-39,29,0,29
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",40-44,46,0,46
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",45-49,51,0,51
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",50-54,38,0,38
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",55-59,37,0,37
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",60-64,22,0,22
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",65-69,14,0,14
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",70-74,3,0,3
2021-01-08,Comirnaty,CZ063,"Kraj Vysočina",80+,2,0,2
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",18-24,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",25-29,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",30-34,5,0,5
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",35-39,6,0,6
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",40-44,3,0,3
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",45-49,3,0,3
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",50-54,2,0,2
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",55-59,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",60-64,1,0,1
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",65-69,4,0,4
2021-01-09,Comirnaty,CZ063,"Kraj Vysočina",80+,4,0,4
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",18-24,2,0,2
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",25-29,1,0,1
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",30-34,2,0,2
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",45-49,1,0,1
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",50-54,1,0,1
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",55-59,3,0,3
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",60-64,1,0,1
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",65-69,11,0,11
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",70-74,1,0,1
2021-01-10,Comirnaty,CZ063,"Kraj Vysočina",80+,7,0,7
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",18-24,11,0,11
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",25-29,34,0,34
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",30-34,43,0,43
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",35-39,47,0,47
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",40-44,70,0,70
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",45-49,90,0,90
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",50-54,87,0,87
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",55-59,90,0,90
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",60-64,57,0,57
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",65-69,27,0,27
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",70-74,6,0,6
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",75-79,1,0,1
2021-01-11,Comirnaty,CZ063,"Kraj Vysočina",80+,2,0,2
2021-01-12,Comirnaty,CZ063,"Kraj Vysočina",18-24,9,0,9
