2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",18-24,9,0,9
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",25-29,29,0,29
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",30-34,21,0,21
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",35-39,26,0,26
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",40-44,37,0,37
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",45-49,27,0,27
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",50-54,19,0,19
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",55-59,21,0,21
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",60-64,9,0,9
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",65-69,5,0,5
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",70-74,2,0,2
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",75-79,1,0,1
2020-12-31,Comirnaty,CZ071,"Olomoucký kraj",80+,5,0,5
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",25-29,4,0,4
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",30-34,3,0,3
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",35-39,10,0,10
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",40-44,14,0,14
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",45-49,11,0,11
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",50-54,8,0,8
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",55-59,7,0,7
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",60-64,9,0,9
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",65-69,5,0,5
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",70-74,5,0,5
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",75-79,1,0,1
2021-01-01,Comirnaty,CZ071,"Olomoucký kraj",80+,2,0,2
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",25-29,4,0,4
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",30-34,5,0,5
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",35-39,10,0,10
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",40-44,12,0,12
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",45-49,15,0,15
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",50-54,16,0,16
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",55-59,11,0,11
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",60-64,3,0,3
2021-01-02,Comirnaty,CZ071,"Olomoucký kraj",65-69,2,0,2
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",0-17,1,0,1
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",18-24,1,0,1
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",25-29,9,0,9
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",30-34,5,0,5
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",35-39,7,0,7
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",40-44,16,0,16
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",45-49,3,0,3
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",50-54,6,0,6
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",55-59,5,0,5
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",60-64,4,0,4
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",65-69,3,0,3
2021-01-03,Comirnaty,CZ071,"Olomoucký kraj",70-74,1,0,1
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",18-24,4,0,4
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",25-29,18,0,18
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",30-34,24,0,24
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",35-39,15,0,15
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",40-44,45,0,45
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",45-49,51,0,51
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",50-54,31,0,31
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",55-59,24,0,24
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",60-64,26,0,26
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",65-69,8,0,8
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",70-74,5,0,5
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",75-79,2,0,2
2021-01-04,Comirnaty,CZ071,"Olomoucký kraj",80+,1,0,1
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",18-24,8,0,8
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",25-29,26,0,26
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",30-34,24,0,24
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",35-39,40,0,40
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",40-44,35,0,35
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",45-49,43,0,43
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",50-54,33,0,33
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",55-59,40,0,40
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",60-64,26,0,26
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",65-69,10,0,10
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",70-74,8,0,8
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",75-79,2,0,2
2021-01-05,Comirnaty,CZ071,"Olomoucký kraj",80+,1,0,1
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",18-24,2,0,2
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",25-29,15,0,15
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",30-34,19,0,19
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",35-39,20,0,20
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",40-44,33,0,33
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",45-49,32,0,32
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",50-54,29,0,29
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",55-59,24,0,24
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",60-64,11,0,11
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",65-69,8,0,8
2021-01-06,Comirnaty,CZ071,"Olomoucký kraj",70-74,4,0,4
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",18-24,6,0,6
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",25-29,40,0,40
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",30-34,30,0,30
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",35-39,39,0,39
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",40-44,48,0,48
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",45-49,46,0,46
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",50-54,54,0,54
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",55-59,40,0,40
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",60-64,30,0,30
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",65-69,12,0,12
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",70-74,8,0,8
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",75-79,2,0,2
2021-01-07,Comirnaty,CZ071,"Olomoucký kraj",80+,1,0,1
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",0-17,1,0,1
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",18-24,11,0,11
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",25-29,55,0,55
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",30-34,49,0,49
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",35-39,35,0,35
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",40-44,84,0,84
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",45-49,91,0,91
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",50-54,56,0,56
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",55-59,48,0,48
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",60-64,23,0,23
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",65-69,10,0,10
2021-01-08,Comirnaty,CZ071,"Olomoucký kraj",70-74,13,0,13
