
# Curve 0 of 1, 127 points
# Curve title: "2nd dose"
# x y xlow xhigh type
-1  65018 -1 -1  i
 365  0  365  365  i
 367  0  367  367  i
 369  0  369  369  i
 370  0  370  370  i
 371  0  371  371  i
 372  0  372  372  i
 373  0  373  373  i
 374  0  374  374  i
 375  0  375  375  i
 376  0  376  376  i
 377  0  377  377  i
 378  0  378  378  i
 379  0  379  379  i
 380  0  380  380  i
 383  0  383  383  i
 384  0  384  384  i
 385  0  385  385  i
 386  2  386  386  i
 387  0  387  387  i
 388  4  388  388  i
 390  5  390  390  i
 391  3  391  391  i
 392  7  392  392  i
 393  12  393  393  i
 394  43  394  394  i
 395  4  395  395  i
 396  3  396  396  i
 397  17  397  397  i
 398  43  398  398  i
 399  33  399  399  i
 400  45  400  400  i
 401  61  401  401  i
 402  2  402  402  i
 403  0  403  403  i
 404  92  404  404  i
 405  53  405  405  i
 406  67  406  406  i
 407  93  407  407  i
 408  112  408  408  i
 409  0  409  409  i
 410  0  410  410  i
 411  34  411  411  i
 412  55  412  412  i
 413  32  413  413  i
 414  51  414  414  i
 415  54  415  415  i
 416  2  416  416  i
 417  0  417  417  i
 418  60  418  418  i
 419  29  419  419  i
 420  38  420  420  i
 421  50  421  421  i
 422  21  422  422  i
 423  0  423  423  i
 424  0  424  424  i
 425  54  425  425  i
 426  16  426  426  i
 427  18  427  427  i
 428  34  428  428  i
 429  59  429  429  i
 430  0  430  430  i
 431  14  431  431  i
 432  20  432  432  i
 433  38  433  433  i
 434  33  434  434  i
 435  45  435  435  i
 436  102  436  436  i
 437  9  437  437  i
 438  2  438  438  i
 439  55  439  439  i
 440  48  440  440  i
 441  14  441  441  i
 442  46  442  442  i
 443  89  443  443  i
 444  11  444  444  i
 445  3  445  445  i
 446  168  446  446  i
 447  262  447  447  i
 448  212  448  448  i
 449  520  449  449  i
 450  804  450  450  i
 451  118  451  451  i
 452  108  452  452  i
 453  1303  453  453  i
 454  1493  454  454  i
 455  1546  455  455  i
 456  2634  456  456  i
 457  1209  457  457  i
 458  578  458  458  i
 459  321  459  459  i
 460  1022  460  460  i
 461  2094  461  461  i
 462  1228  462  462  i
 463  2175  463  463  i
 464  2019  464  464  i
 465  514  465  465  i
 466  200  466  466  i
 467  2399  467  467  i
 468  2324  468  468  i
 469  2488  469  469  i
 470  1750  470  470  i
 471  1039  471  471  i
 472  110  472  472  i
 473  13  473  473  i
 474  611  474  474  i
 475  815  475  475  i
 476  509  476  476  i
 477  516  477  477  i
 478  183  478  478  i
 479  3  479  479  i
 480  0  480  480  i
 481  371  481  481  i
 482  449  482  482  i
 483  934  483  483  i
 484  322  484  484  i
 485  107  485  485  i
 486  404  486  486  i
 487  9  487  487  i
 488  63  488  488  i
 489  217  489  489  i
 490  152  490  490  i
 491  275  491  491  i
 492  343  492  492  i
 493  105  493  493  i
 494  2  494  494  i


