2021-01-01,Comirnaty,CZ072,"Zlínský kraj",80+,1,0,1
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",18-24,8,0,8
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",25-29,21,0,21
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",30-34,22,0,22
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",35-39,33,0,33
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",40-44,39,0,39
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",45-49,41,0,41
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",50-54,25,0,25
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",55-59,34,0,34
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",60-64,17,0,17
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",65-69,12,0,12
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",70-74,2,0,2
2021-01-04,Comirnaty,CZ072,"Zlínský kraj",75-79,2,0,2
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",18-24,9,0,9
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",25-29,31,0,31
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",30-34,45,0,45
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",35-39,47,0,47
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",40-44,44,0,44
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",45-49,43,0,43
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",50-54,40,0,40
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",55-59,38,0,38
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",60-64,23,0,23
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",65-69,15,0,15
2021-01-05,Comirnaty,CZ072,"Zlínský kraj",70-74,6,0,6
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",0-17,2,0,2
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",18-24,7,0,7
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",25-29,27,0,27
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",30-34,38,0,38
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",35-39,37,0,37
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",40-44,51,0,51
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",45-49,54,0,54
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",50-54,49,0,49
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",55-59,43,0,43
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",60-64,40,0,40
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",65-69,12,0,12
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",70-74,3,0,3
2021-01-06,Comirnaty,CZ072,"Zlínský kraj",80+,2,0,2
2021-01-07,Comirnaty,CZ072,"Zlínský kraj",18-24,14,0,14
2021-01-07,Comirnaty,CZ072,"Zlínský kraj",25-29,33,0,33
2021-01-07,Comirnaty,CZ072,"Zlínský kraj",30-34,38,0,38
